_id,year_month,year,month,month_name,harmonize_grp,hmn_grp_name,duty
1028,2016-04-01T00:00:00,2016,4,April,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),204869347
1029,2016-04-01T00:00:00,2016,4,April,72,เหล็กและเหล็กกล้า,183692142
1030,2016-04-01T00:00:00,2016,4,April,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,55612049
1031,2016-04-01T00:00:00,2016,4,April,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,157938816
1032,2016-04-01T00:00:00,2016,4,April,64,รองเท้า,148930406
1033,2016-04-01T00:00:00,2016,4,April,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,107263055
1034,2016-04-01T00:00:00,2016,4,April,40,ยางและของทำด้วยยาง,130141915
1035,2016-04-01T00:00:00,2016,4,April,94,เฟอร์นิเจอร์ ฟูก เครื่องประทีป โคมไฟ,111788862
1036,2016-03-01T00:00:00,2016,3,March,87,ยานยนต์และส่วนประกอบ,1716584788
1037,2016-03-01T00:00:00,2016,3,March,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,880214386
1038,2016-03-01T00:00:00,2016,3,March,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,712049046
1039,2016-03-01T00:00:00,2016,3,March,73,ของทำด้วยเหล็กหรือเหล็กกล้า,412444870
1040,2016-03-01T00:00:00,2016,3,March,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,428092318
1041,2016-03-01T00:00:00,2016,3,March,39,พลาสติกและของที่ทำด้วยพลาสติก,415245920
1042,2016-03-01T00:00:00,2016,3,March,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,325178681
1043,2016-03-01T00:00:00,2016,3,March,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),193253476
1044,2016-03-01T00:00:00,2016,3,March,72,เหล็กและเหล็กกล้า,232354163
1045,2016-03-01T00:00:00,2016,3,March,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,80416649
1046,2016-03-01T00:00:00,2016,3,March,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,210340997
1047,2016-03-01T00:00:00,2016,3,March,64,รองเท้า,154307020
1048,2016-03-01T00:00:00,2016,3,March,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,114742903
1049,2016-03-01T00:00:00,2016,3,March,40,ยางและของทำด้วยยาง,134937863
1050,2016-03-01T00:00:00,2016,3,March,94,เฟอร์นิเจอร์ ฟูก เครื่องประทีป โคมไฟ,129270277
1051,2016-02-01T00:00:00,2016,2,February,87,ยานยนต์และส่วนประกอบ,1181919068
1052,2016-02-01T00:00:00,2016,2,February,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,829600574
1053,2016-02-01T00:00:00,2016,2,February,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,634857819
1054,2016-02-01T00:00:00,2016,2,February,73,ของทำด้วยเหล็กหรือเหล็กกล้า,404033067
1055,2016-02-01T00:00:00,2016,2,February,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,329884386
1056,2016-02-01T00:00:00,2016,2,February,39,พลาสติกและของที่ทำด้วยพลาสติก,354413318
1057,2016-02-01T00:00:00,2016,2,February,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,288554779
1058,2016-02-01T00:00:00,2016,2,February,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),161547631
1059,2016-02-01T00:00:00,2016,2,February,72,เหล็กและเหล็กกล้า,230910381
1060,2016-02-01T00:00:00,2016,2,February,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,57420812
1061,2016-02-01T00:00:00,2016,2,February,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,194927311
1062,2016-02-01T00:00:00,2016,2,February,64,รองเท้า,170003422
1063,2016-02-01T00:00:00,2016,2,February,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,100713344
1064,2016-02-01T00:00:00,2016,2,February,40,ยางและของทำด้วยยาง,113827585
1065,2016-02-01T00:00:00,2016,2,February,94,เฟอร์นิเจอร์ ฟูก เครื่องประทีป โคมไฟ,115698922
1066,2016-01-01T00:00:00,2016,1,January,87,ยานยนต์และส่วนประกอบ,1485236626
1067,2016-01-01T00:00:00,2016,1,January,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,909490518
1068,2016-01-01T00:00:00,2016,1,January,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,694758088
1069,2016-01-01T00:00:00,2016,1,January,73,ของทำด้วยเหล็กหรือเหล็กกล้า,347496895
1070,2016-01-01T00:00:00,2016,1,January,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,358369917
1071,2016-01-01T00:00:00,2016,1,January,39,พลาสติกและของที่ทำด้วยพลาสติก,363271775
1294,2014-10-01T00:00:00,2014,10,October,72,เหล็กและเหล็กกล้า,382496193
1072,2016-01-01T00:00:00,2016,1,January,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,261043151
1073,2016-01-01T00:00:00,2016,1,January,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),187023992
1074,2016-01-01T00:00:00,2016,1,January,72,เหล็กและเหล็กกล้า,286648643
1075,2016-01-01T00:00:00,2016,1,January,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,121761206
1076,2016-01-01T00:00:00,2016,1,January,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,197613188
1077,2016-01-01T00:00:00,2016,1,January,64,รองเท้า,169315124
1078,2016-01-01T00:00:00,2016,1,January,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,95605106
1079,2016-01-01T00:00:00,2016,1,January,40,ยางและของทำด้วยยาง,104860294
1080,2016-01-01T00:00:00,2016,1,January,94,เฟอร์นิเจอร์ ฟูก เครื่องประทีป โคมไฟ,121010730
1081,2015-12-01T00:00:00,2015,12,December,87,ยานยนต์และส่วนประกอบ,1853954127
1082,2015-12-01T00:00:00,2015,12,December,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,1275932771
1083,2015-12-01T00:00:00,2015,12,December,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,684099227
1084,2015-12-01T00:00:00,2015,12,December,73,ของทำด้วยเหล็กหรือเหล็กกล้า,401587527
1085,2015-12-01T00:00:00,2015,12,December,39,พลาสติกและของที่ทำด้วยพลาสติก,357466861
1086,2015-12-01T00:00:00,2015,12,December,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,356692087
1087,2015-12-01T00:00:00,2015,12,December,72,เหล็กและเหล็กกล้า,294858215
1088,2015-12-01T00:00:00,2015,12,December,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,271664885
1089,2015-12-01T00:00:00,2015,12,December,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,209296431
1145,2015-08-01T00:00:00,2015,8,August,39,พลาสติกและของที่ทำด้วยพลาสติก,395896655
1090,2015-12-01T00:00:00,2015,12,December,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),203566838
1091,2015-12-01T00:00:00,2015,12,December,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,198082938
1092,2015-12-01T00:00:00,2015,12,December,42,เครื่องหนัง,177813070
1093,2015-12-01T00:00:00,2015,12,December,64,รองเท้า,151692467
1094,2015-12-01T00:00:00,2015,12,December,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,147404936
1095,2015-12-01T00:00:00,2015,12,December,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",145212605
1096,2015-11-01T00:00:00,2015,11,November,87,ยานยนต์และส่วนประกอบ,1844155779
1097,2015-11-01T00:00:00,2015,11,November,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,1084775903
1098,2015-11-01T00:00:00,2015,11,November,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,719601521
1099,2015-11-01T00:00:00,2015,11,November,73,ของทำด้วยเหล็กหรือเหล็กกล้า,381969330
1100,2015-11-01T00:00:00,2015,11,November,39,พลาสติกและของที่ทำด้วยพลาสติก,365501710
1101,2015-11-01T00:00:00,2015,11,November,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,399645057
1102,2015-11-01T00:00:00,2015,11,November,72,เหล็กและเหล็กกล้า,280603315
1103,2015-11-01T00:00:00,2015,11,November,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,287246792
1104,2015-11-01T00:00:00,2015,11,November,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,169145959
1105,2015-11-01T00:00:00,2015,11,November,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),191136403
1106,2015-11-01T00:00:00,2015,11,November,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,127198626
1107,2015-11-01T00:00:00,2015,11,November,42,เครื่องหนัง,155020461
1108,2015-11-01T00:00:00,2015,11,November,64,รองเท้า,136695218
1109,2015-11-01T00:00:00,2015,11,November,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,128844211
1110,2015-11-01T00:00:00,2015,11,November,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",124716572
1111,2015-10-01T00:00:00,2015,10,October,87,ยานยนต์และส่วนประกอบ,1856590608
1112,2015-10-01T00:00:00,2015,10,October,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,1062796464
1113,2015-10-01T00:00:00,2015,10,October,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,748781795
1114,2015-10-01T00:00:00,2015,10,October,73,ของทำด้วยเหล็กหรือเหล็กกล้า,400907098
1115,2015-10-01T00:00:00,2015,10,October,39,พลาสติกและของที่ทำด้วยพลาสติก,374361878
1116,2015-10-01T00:00:00,2015,10,October,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,377292382
1117,2015-10-01T00:00:00,2015,10,October,72,เหล็กและเหล็กกล้า,334228744
1118,2015-10-01T00:00:00,2015,10,October,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,283735916
1119,2015-10-01T00:00:00,2015,10,October,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,154217597
1120,2015-10-01T00:00:00,2015,10,October,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),143484565
1121,2015-10-01T00:00:00,2015,10,October,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,108999439
1122,2015-10-01T00:00:00,2015,10,October,42,เครื่องหนัง,139984933
1123,2015-10-01T00:00:00,2015,10,October,64,รองเท้า,135206606
1124,2015-10-01T00:00:00,2015,10,October,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,88927905
1125,2015-10-01T00:00:00,2015,10,October,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",121780229
1126,2015-09-01T00:00:00,2015,9,September,87,ยานยนต์และส่วนประกอบ,1442561596
1127,2015-09-01T00:00:00,2015,9,September,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,990969690
1128,2015-09-01T00:00:00,2015,9,September,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,739808558
1129,2015-09-01T00:00:00,2015,9,September,73,ของทำด้วยเหล็กหรือเหล็กกล้า,413395491
1130,2015-09-01T00:00:00,2015,9,September,39,พลาสติกและของที่ทำด้วยพลาสติก,391740396
1131,2015-09-01T00:00:00,2015,9,September,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,393088311
1132,2015-09-01T00:00:00,2015,9,September,72,เหล็กและเหล็กกล้า,359774850
1133,2015-09-01T00:00:00,2015,9,September,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,341724494
1134,2015-09-01T00:00:00,2015,9,September,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,148697443
1135,2015-09-01T00:00:00,2015,9,September,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),134629317
1136,2015-09-01T00:00:00,2015,9,September,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,135617156
1137,2015-09-01T00:00:00,2015,9,September,42,เครื่องหนัง,154436436
1138,2015-09-01T00:00:00,2015,9,September,64,รองเท้า,138181631
1139,2015-09-01T00:00:00,2015,9,September,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,108218773
1140,2015-09-01T00:00:00,2015,9,September,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",118730351
1141,2015-08-01T00:00:00,2015,8,August,87,ยานยนต์และส่วนประกอบ,1736272348
1142,2015-08-01T00:00:00,2015,8,August,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,1023018994
1143,2015-08-01T00:00:00,2015,8,August,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,752011317
1144,2015-08-01T00:00:00,2015,8,August,73,ของทำด้วยเหล็กหรือเหล็กกล้า,421718994
1146,2015-08-01T00:00:00,2015,8,August,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,353117901
1147,2015-08-01T00:00:00,2015,8,August,72,เหล็กและเหล็กกล้า,366010243
1148,2015-08-01T00:00:00,2015,8,August,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,318178350
1149,2015-08-01T00:00:00,2015,8,August,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,190907274
1150,2015-08-01T00:00:00,2015,8,August,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),179121671
1151,2015-08-01T00:00:00,2015,8,August,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,173423324
1152,2015-08-01T00:00:00,2015,8,August,42,เครื่องหนัง,149921356
1153,2015-08-01T00:00:00,2015,8,August,64,รองเท้า,150879290
1154,2015-08-01T00:00:00,2015,8,August,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,106816968
1155,2015-08-01T00:00:00,2015,8,August,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",115449345
1156,2015-07-01T00:00:00,2015,7,July,87,ยานยนต์และส่วนประกอบ,1391726543
1157,2015-07-01T00:00:00,2015,7,July,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,903037937
1158,2015-07-01T00:00:00,2015,7,July,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,742264719
1159,2015-07-01T00:00:00,2015,7,July,73,ของทำด้วยเหล็กหรือเหล็กกล้า,387184491
1160,2015-07-01T00:00:00,2015,7,July,39,พลาสติกและของที่ทำด้วยพลาสติก,367549222
1161,2015-07-01T00:00:00,2015,7,July,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,338507839
1162,2015-07-01T00:00:00,2015,7,July,72,เหล็กและเหล็กกล้า,322615398
1163,2015-07-01T00:00:00,2015,7,July,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,267274938
1182,2015-06-01T00:00:00,2015,6,June,42,เครื่องหนัง,128277718
1164,2015-07-01T00:00:00,2015,7,July,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,171644682
1165,2015-07-01T00:00:00,2015,7,July,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),187180489
1166,2015-07-01T00:00:00,2015,7,July,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,215373002
1167,2015-07-01T00:00:00,2015,7,July,42,เครื่องหนัง,164746753
1168,2015-07-01T00:00:00,2015,7,July,64,รองเท้า,159686288
1169,2015-07-01T00:00:00,2015,7,July,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,98565564
1170,2015-07-01T00:00:00,2015,7,July,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",115762457
1171,2015-06-01T00:00:00,2015,6,June,87,ยานยนต์และส่วนประกอบ,1549077254
1172,2015-06-01T00:00:00,2015,6,June,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,921386594
1173,2015-06-01T00:00:00,2015,6,June,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,761900413
1174,2015-06-01T00:00:00,2015,6,June,73,ของทำด้วยเหล็กหรือเหล็กกล้า,394322113
1175,2015-06-01T00:00:00,2015,6,June,39,พลาสติกและของที่ทำด้วยพลาสติก,406696768
1176,2015-06-01T00:00:00,2015,6,June,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,382261648
1177,2015-06-01T00:00:00,2015,6,June,72,เหล็กและเหล็กกล้า,314126077
1178,2015-06-01T00:00:00,2015,6,June,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,318149928
1179,2015-06-01T00:00:00,2015,6,June,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,148691057
1180,2015-06-01T00:00:00,2015,6,June,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),183301304
1181,2015-06-01T00:00:00,2015,6,June,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,147157631
1184,2015-06-01T00:00:00,2015,6,June,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,79249743
1185,2015-06-01T00:00:00,2015,6,June,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",122804408
1186,2015-05-01T00:00:00,2015,5,May,87,ยานยนต์และส่วนประกอบ,1364451373
1187,2015-05-01T00:00:00,2015,5,May,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,818097948
1188,2015-05-01T00:00:00,2015,5,May,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,609805467
1189,2015-05-01T00:00:00,2015,5,May,73,ของทำด้วยเหล็กหรือเหล็กกล้า,334650822
1190,2015-05-01T00:00:00,2015,5,May,39,พลาสติกและของที่ทำด้วยพลาสติก,344500680
1191,2015-05-01T00:00:00,2015,5,May,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,330437773
1192,2015-05-01T00:00:00,2015,5,May,72,เหล็กและเหล็กกล้า,263743457
1193,2015-05-01T00:00:00,2015,5,May,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,258726289
1194,2015-05-01T00:00:00,2015,5,May,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,130172606
1195,2015-05-01T00:00:00,2015,5,May,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),207350050
1196,2015-05-01T00:00:00,2015,5,May,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,111205088
1197,2015-05-01T00:00:00,2015,5,May,42,เครื่องหนัง,132179505
1198,2015-05-01T00:00:00,2015,5,May,64,รองเท้า,127760504
1199,2015-05-01T00:00:00,2015,5,May,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,70978881
1200,2015-05-01T00:00:00,2015,5,May,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",102359709
1201,2015-04-01T00:00:00,2015,4,April,87,ยานยนต์และส่วนประกอบ,1651170022
1202,2015-04-01T00:00:00,2015,4,April,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,941798066
1203,2015-04-01T00:00:00,2015,4,April,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,670862632
1204,2015-04-01T00:00:00,2015,4,April,73,ของทำด้วยเหล็กหรือเหล็กกล้า,380837159
1205,2015-04-01T00:00:00,2015,4,April,39,พลาสติกและของที่ทำด้วยพลาสติก,375800957
1206,2015-04-01T00:00:00,2015,4,April,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,391923714
1207,2015-04-01T00:00:00,2015,4,April,72,เหล็กและเหล็กกล้า,319110584
1208,2015-04-01T00:00:00,2015,4,April,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,278780012
1209,2015-04-01T00:00:00,2015,4,April,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,155761326
1210,2015-04-01T00:00:00,2015,4,April,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),230734145
1211,2015-04-01T00:00:00,2015,4,April,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,93351059
1212,2015-04-01T00:00:00,2015,4,April,42,เครื่องหนัง,142768775
1213,2015-04-01T00:00:00,2015,4,April,64,รองเท้า,151540953
1214,2015-04-01T00:00:00,2015,4,April,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,81731892
1215,2015-04-01T00:00:00,2015,4,April,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",138464622
1216,2015-03-01T00:00:00,2015,3,March,87,ยานยนต์และส่วนประกอบ,1638019976
1217,2015-03-01T00:00:00,2015,3,March,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,911305169
1218,2015-03-01T00:00:00,2015,3,March,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,636018543
1219,2015-03-01T00:00:00,2015,3,March,73,ของทำด้วยเหล็กหรือเหล็กกล้า,377423212
1330,2014-08-01T00:00:00,2014,8,August,42,เครื่องหนัง,132184245
1220,2015-03-01T00:00:00,2015,3,March,39,พลาสติกและของที่ทำด้วยพลาสติก,383847000
1221,2015-03-01T00:00:00,2015,3,March,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,482542082
1222,2015-03-01T00:00:00,2015,3,March,72,เหล็กและเหล็กกล้า,353376235
1223,2015-03-01T00:00:00,2015,3,March,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,280070472
1224,2015-03-01T00:00:00,2015,3,March,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,224341441
1225,2015-03-01T00:00:00,2015,3,March,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),174080899
1226,2015-03-01T00:00:00,2015,3,March,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,85634514
1227,2015-03-01T00:00:00,2015,3,March,42,เครื่องหนัง,167339774
1228,2015-03-01T00:00:00,2015,3,March,64,รองเท้า,154136998
1229,2015-03-01T00:00:00,2015,3,March,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,103704763
1230,2015-03-01T00:00:00,2015,3,March,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",129311874
1231,2015-02-01T00:00:00,2015,2,February,87,ยานยนต์และส่วนประกอบ,1355520855
1232,2015-02-01T00:00:00,2015,2,February,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,849342745
1233,2015-02-01T00:00:00,2015,2,February,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,671661118
1234,2015-02-01T00:00:00,2015,2,February,73,ของทำด้วยเหล็กหรือเหล็กกล้า,363398348
1235,2015-02-01T00:00:00,2015,2,February,39,พลาสติกและของที่ทำด้วยพลาสติก,351992254
1236,2015-02-01T00:00:00,2015,2,February,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,403712667
1237,2015-02-01T00:00:00,2015,2,February,72,เหล็กและเหล็กกล้า,337166605
1255,2015-01-01T00:00:00,2015,1,January,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),217621524
1238,2015-02-01T00:00:00,2015,2,February,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,256879254
1239,2015-02-01T00:00:00,2015,2,February,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,171745725
1240,2015-02-01T00:00:00,2015,2,February,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),164654344
1241,2015-02-01T00:00:00,2015,2,February,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,102373947
1242,2015-02-01T00:00:00,2015,2,February,42,เครื่องหนัง,165703985
1243,2015-02-01T00:00:00,2015,2,February,64,รองเท้า,169482325
1244,2015-02-01T00:00:00,2015,2,February,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,99343826
1245,2015-02-01T00:00:00,2015,2,February,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",119631370
1246,2015-01-01T00:00:00,2015,1,January,87,ยานยนต์และส่วนประกอบ,1599817417
1247,2015-01-01T00:00:00,2015,1,January,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,794169799
1248,2015-01-01T00:00:00,2015,1,January,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,642094166
1249,2015-01-01T00:00:00,2015,1,January,73,ของทำด้วยเหล็กหรือเหล็กกล้า,339529604
1250,2015-01-01T00:00:00,2015,1,January,39,พลาสติกและของที่ทำด้วยพลาสติก,353768856
1251,2015-01-01T00:00:00,2015,1,January,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,346842706
